frame	global_ped_id	x	y	local_density_mean
4610.0	3_75.0	1.50987669645	5.61614240686	15.11111111111111
4620.0	3_75.0	0.97803136443	5.64740684062	15.11111111111111
4630.0	3_75.0	0.446396497516	5.67890993418	15.11111111111111
4640.0	3_75.0	-0.0852383693983	5.71017436794	15.11111111111111
4510.0	3_80.0	-0.11217790343	4.69897279656	15.1
4520.0	3_80.0	0.402198824494	4.62832949584	15.1
4530.0	3_80.0	0.916786017529	4.55744753533	15.1
4540.0	3_80.0	1.43116274545	4.48680423461	15.1
4550.0	3_80.0	1.95374761265	4.45386918225	15.1
4560.0	3_80.0	2.47633247985	4.42093412989	15.1
4570.0	3_80.0	2.99681269596	4.39134031473	15.1
4580.0	3_80.0	3.50045570329	4.39134031473	15.1
4590.0	3_80.0	4.00409871063	4.39134031473	15.1
4600.0	3_80.0	4.49911264846	4.39348825292	15.1
4610.0	3_80.0	4.97413240089	4.40017072732	15.1
4620.0	3_80.0	5.44915215331	4.40709186151	15.1
4630.0	3_80.0	5.92438237085	4.4137743359	15.1
4640.0	3_80.0	6.41224049496	4.35148412818	15.1
4650.0	3_80.0	6.90325559572	4.27201041487	15.1
4660.0	3_80.0	7.40837185882	4.23000629012	15.1
4670.0	3_80.0	7.93453463288	4.2438485585	15.1
4680.0	3_80.0	8.46069740695	4.25792948669	15.1
4690.0	3_80.0	8.98686018101	4.27201041487	15.1
4700.0	3_80.0	9.56879620912	4.27893154906	15.1
4710.0	3_80.0	10.1505217721	4.28609134305	15.1
4720.0	3_80.0	10.7324578002	4.29301247725	15.1
4730.0	3_80.0	11.3080798751	4.332630004	15.1
4740.0	3_80.0	11.8792821826	4.39396557252	15.1
4750.0	3_80.0	12.4504844901	4.45553980085	15.1
4760.0	3_80.0	13.0170565652	4.51186351358	15.1
4770.0	3_80.0	13.540693758	4.52284186437	15.1
4780.0	3_80.0	14.0645414158	4.53405887496	15.1
4790.0	3_80.0	14.5881786086	4.54503722574	15.1
4800.0	3_80.0	15.1118158013	4.55625423633	15.1
10570.0	1_241.0	0.95	4.15	14.5
10580.0	1_241.0	0.86	4.23	14.5
0.0	1_2.0	0.51	-6.94	14.5
10.0	1_2.0	0.55	-7.59	14.5
1280.0	0_24.0	11.07	4.94	14.5
1290.0	0_24.0	10.07	4.77	14.5
1300.0	0_24.0	9.03	4.52	14.5
1310.0	0_24.0	8.03	4.27	14.5
1320.0	0_24.0	6.82	4.33	14.5
1330.0	0_24.0	5.74	4.36	14.5
1340.0	0_24.0	4.66	4.32	14.5
1350.0	0_24.0	3.53	4.38	14.5
1360.0	0_24.0	2.45	4.36	14.5
1370.0	0_24.0	1.35	4.33	14.5
9620.0	0_226.0	12.81	6.56	14.384615384615385
9630.0	0_226.0	11.73	6.86	14.384615384615385
9640.0	0_226.0	10.65	7.09	14.384615384615385
9650.0	0_226.0	9.53	7.27	14.384615384615385
9660.0	0_226.0	8.38	7.46	14.384615384615385
9670.0	0_226.0	7.24	7.65	14.384615384615385
9680.0	0_226.0	6.08	7.73	14.384615384615385
9690.0	0_226.0	4.94	7.74	14.384615384615385
9700.0	0_226.0	3.78	7.66	14.384615384615385
9710.0	0_226.0	2.61	7.56	14.384615384615385
9720.0	0_226.0	1.48	7.43	14.384615384615385
9730.0	0_226.0	0.32	7.31	14.384615384615385
9740.0	0_226.0	-0.83	7.11	14.384615384615385
1050.0	1_40.0	-1.6	0.95	14.333333333333334
1060.0	1_40.0	-1.6	0.95	14.333333333333334
1070.0	1_40.0	-1.6	0.95	14.333333333333334
7860.0	0_166.0	-1.77	0.26	14.076923076923077
7870.0	0_166.0	-0.72	1.0	14.076923076923077
7880.0	0_166.0	0.33	1.53	14.076923076923077
7890.0	0_166.0	1.46	2.16	14.076923076923077
7900.0	0_166.0	2.74	2.65	14.076923076923077
7910.0	0_166.0	3.9	3.07	14.076923076923077
7920.0	0_166.0	5.05	3.47	14.076923076923077
7930.0	0_166.0	6.31	3.8	14.076923076923077
7940.0	0_166.0	7.56	4.02	14.076923076923077
7950.0	0_166.0	8.83	4.27	14.076923076923077
7960.0	0_166.0	10.13	4.53	14.076923076923077
7970.0	0_166.0	11.38	4.8	14.076923076923077
7980.0	0_166.0	12.6	5.06	14.076923076923077
4830.0	3_89.0	0.138065111914	4.91830115249	14.026315789473685
4840.0	3_89.0	0.617925561861	4.92784754448	14.026315789473685
4850.0	3_89.0	1.09778601181	4.93739393647	14.026315789473685
4860.0	3_89.0	1.54123599779	4.98345527782	14.026315789473685
4870.0	3_89.0	1.96890110055	5.04502950614	14.026315789473685
4880.0	3_89.0	2.39656620331	5.10660373447	14.026315789473685
4890.0	3_89.0	2.79308246984	5.15672229241	14.026315789473685
4900.0	3_89.0	3.16897315563	5.19944239656	14.026315789473685
4910.0	3_89.0	3.54486384142	5.24192384091	14.026315789473685
4920.0	3_89.0	3.77784871778	5.05958775393	14.026315789473685
4930.0	3_89.0	3.98747196697	4.81352950042	14.026315789473685
4940.0	3_89.0	4.24655451691	4.53811609155	14.026315789473685
4950.0	3_89.0	4.52878822892	4.46007433704	14.026315789473685
4960.0	3_89.0	4.84490682358	4.41997949069	14.026315789473685
4970.0	3_89.0	5.28688355379	4.44384547066	14.026315789473685
4980.0	3_89.0	5.73264865598	4.47773516222	14.026315789473685
4990.0	3_89.0	6.19419864139	4.55100372074	14.026315789473685
5000.0	3_89.0	6.65553816169	4.62451093905	14.026315789473685
5010.0	3_89.0	7.08299279934	4.71448568354	14.026315789473685
5020.0	3_89.0	7.48771720515	4.81543877882	14.026315789473685
5030.0	3_89.0	7.89244161096	4.9163918741	14.026315789473685
5040.0	3_89.0	8.33189275986	4.98655785521	14.026315789473685
5050.0	3_89.0	8.77134390875	5.05672383633	14.026315789473685
5060.0	3_89.0	9.21100552276	5.12688981744	14.026315789473685
5070.0	3_89.0	9.67087178729	5.17295115879	14.026315789473685
5080.0	3_89.0	10.144418284	5.20278363375	14.026315789473685
5090.0	3_89.0	10.6179647806	5.23261610872	14.026315789473685
5100.0	3_89.0	11.1125577882	5.25886868669	14.026315789473685
5110.0	3_89.0	11.6387205623	5.28010940886	14.026315789473685
5120.0	3_89.0	12.1648833364	5.30111147124	14.026315789473685
5130.0	3_89.0	12.6910461104	5.32211353361	14.026315789473685
5140.0	3_89.0	13.0673577264	5.39442745292	14.026315789473685
5150.0	3_89.0	13.4436693424	5.46674137224	14.026315789473685
5160.0	3_89.0	13.8199809585	5.53905529155	14.026315789473685
5170.0	3_89.0	14.16851118	5.5829686947	14.026315789473685
5180.0	3_89.0	14.5290379128	5.60850529327	14.026315789473685
5190.0	3_89.0	14.9851158053	5.60850529327	14.026315789473685
5200.0	3_89.0	15.4411936979	5.60850529327	14.026315789473685
5140.0	3_97.0	1.14661391724	0.248922171101	14.0
5150.0	3_97.0	1.45768134927	1.06871858312	14.0
5160.0	3_97.0	1.76874878129	1.88851499513	14.0
5170.0	3_97.0	1.93817319454	2.68611604577	14.0
5180.0	3_97.0	2.07202900426	3.47798926122	14.0
5190.0	3_97.0	2.08718249216	4.12475731845	14.0
5200.0	3_97.0	2.02320109883	4.67462949699	14.0
5210.0	3_97.0	1.89292319597	5.14813053962	14.0
5220.0	3_97.0	1.60816390265	5.44287539226	14.0
5230.0	3_97.0	1.3206685629	5.70396921315	14.0
5240.0	3_97.0	1.03127903717	5.94262901286	14.0
5250.0	3_97.0	0.610348817914	6.09537128468	14.0
5260.0	3_97.0	0.189418598663	6.2481135565	14.0
5270.0	3_97.0	-0.231511620588	6.40085582831	14.0
9780.0	0_233.0	0.08	9.05	14.0
9790.0	0_233.0	1.16	8.69	14.0
9800.0	0_233.0	2.31	8.46	14.0
9810.0	0_233.0	3.43	8.17	14.0
9820.0	0_233.0	4.64	7.9	14.0
9830.0	0_233.0	5.83	7.6	14.0
9840.0	0_233.0	6.94	7.29	14.0
9850.0	0_233.0	8.12	6.99	14.0
9860.0	0_233.0	9.24	6.75	14.0
9870.0	0_233.0	10.39	6.65	14.0
9880.0	0_233.0	11.72	6.46	14.0
9890.0	0_233.0	12.99	6.22	14.0
0.0	1_1.0	1.41	-5.68	14.0
10.0	1_1.0	1.28	-6.35	14.0
10480.0	0_290.0	13.8	6.61	14.0
10490.0	0_290.0	13.8	6.61	14.0
10500.0	0_290.0	13.8	6.67	14.0
4240.0	1_103.0	3.92	-8.42	13.666666666666666
4250.0	1_103.0	3.7	-7.77	13.666666666666666
4260.0	1_103.0	3.68	-7.09	13.666666666666666
8460.0	0_187.0	-2.98	8.82	13.588235294117647
8470.0	0_187.0	-2.01	8.65	13.588235294117647
8480.0	0_187.0	-1.04	8.39	13.588235294117647
8490.0	0_187.0	-0.05	8.14	13.588235294117647
8500.0	0_187.0	0.89	7.95	13.588235294117647
8510.0	0_187.0	2.01	7.83	13.588235294117647
8520.0	0_187.0	3.04	7.62	13.588235294117647
8530.0	0_187.0	3.97	7.38	13.588235294117647
8540.0	0_187.0	4.85	7.25	13.588235294117647
8550.0	0_187.0	5.81	7.03	13.588235294117647
8560.0	0_187.0	6.75	6.83	13.588235294117647
8570.0	0_187.0	7.64	6.68	13.588235294117647
8580.0	0_187.0	8.54	6.5	13.588235294117647
8590.0	0_187.0	9.42	6.35	13.588235294117647
8600.0	0_187.0	10.28	6.21	13.588235294117647
8610.0	0_187.0	11.07	6.04	13.588235294117647
8620.0	0_187.0	11.79	5.96	13.588235294117647
110.0	4_10.0	14.9884832471	6.01494293218	13.54054054054054
120.0	4_10.0	14.5082018669	6.09704190328	13.54054054054054
130.0	4_10.0	14.0281309519	6.17914087438	13.54054054054054
140.0	4_10.0	13.54448213	6.25789860829	13.54054054054054
150.0	4_10.0	13.0294740067	6.30825582603	13.54054054054054
160.0	4_10.0	12.5144658834	6.35837438397	13.54054054054054
170.0	4_10.0	11.9992472951	6.40873160171	13.54054054054054
180.0	4_10.0	11.488448474	6.46935119083	13.54054054054054
190.0	4_10.0	10.987331048	6.55455273933	13.54054054054054
200.0	4_10.0	10.486213622	6.63975428783	13.54054054054054
210.0	4_10.0	9.98509619596	6.72519449613	13.54054054054054
220.0	4_10.0	9.4894508628	6.81660119942	13.54054054054054
230.0	4_10.0	9.0434752955	6.96433161544	13.54054054054054
240.0	4_10.0	8.5974997282	7.11206203146	13.54054054054054
250.0	4_10.0	8.15152416091	7.25979244748	13.54054054054054
260.0	4_10.0	7.70554859361	7.40752286351	13.54054054054054
270.0	4_10.0	7.25368000324	7.497497608	13.54054054054054
280.0	4_10.0	6.80118001755	7.5810285379	13.54054054054054
290.0	4_10.0	6.34868003185	7.6645594678	13.54054054054054
300.0	4_10.0	5.89618004616	7.7480903977	13.54054054054054
310.0	4_10.0	5.44620564178	7.76121668668	13.54054054054054
320.0	4_10.0	4.99665216762	7.76670586207	13.54054054054054
330.0	4_10.0	4.54709869346	7.77219503747	13.54054054054054
340.0	4_10.0	4.09733475419	7.77768421286	13.54054054054054
350.0	4_10.0	3.64462430339	7.81730173961	13.54054054054054
360.0	4_10.0	3.18854641083	7.89104761773	13.54054054054054
370.0	4_10.0	2.73246851827	7.96503215564	13.54054054054054
380.0	4_10.0	2.27660109082	8.03877803375	13.54054054054054
390.0	4_10.0	1.85314529025	8.14235638682	13.54054054054054
400.0	4_10.0	1.50587785937	8.31538474162	13.54054054054054
410.0	4_10.0	1.15861042849	8.48841309641	13.54054054054054
420.0	4_10.0	0.811342997606	8.6614414512	13.54054054054054
430.0	4_10.0	0.52847789027	8.85260795077	13.54054054054054
440.0	4_10.0	0.395674406096	9.08625589469	13.54054054054054
450.0	4_10.0	0.263081387032	9.31966517881	13.54054054054054
460.0	4_10.0	0.130488367968	9.55307446293	13.54054054054054
470.0	4_10.0	-0.00231511620588	9.78672240685	13.54054054054054
4900.0	3_92.0	14.8859867387	4.27201041487	13.533333333333333
4910.0	3_92.0	14.3446704767	4.59014392789	13.533333333333333
4920.0	3_92.0	13.7793611923	4.89013929613	13.533333333333333
4930.0	3_92.0	13.1180798178	5.11758208526	13.533333333333333
4940.0	3_92.0	12.4631123967	5.34287693618	13.533333333333333
4950.0	3_92.0	11.866654276	5.55170426093	13.533333333333333
4960.0	3_92.0	11.2704066204	5.76053158568	13.533333333333333
4970.0	3_92.0	10.6550066399	5.98415581802	13.533333333333333
4980.0	3_92.0	10.0313985201	6.21398520514	13.533333333333333
4990.0	3_92.0	9.40779040026	6.44381459226	13.533333333333333
5000.0	3_92.0	8.90898809045	6.6648135668	13.533333333333333
5010.0	3_92.0	8.40997531553	6.88581254133	13.533333333333333
5020.0	3_92.0	7.89159975052	7.0776950203	13.533333333333333
5030.0	3_92.0	7.32755325672	7.20179811615	13.533333333333333
5040.0	3_92.0	6.76350676293	7.325901212	13.533333333333333
5050.0	3_92.0	6.17799282795	7.40203368811	13.533333333333333
5060.0	3_92.0	5.58700680012	7.46647183404	13.533333333333333
5070.0	3_92.0	5.00675449288	7.52828472216	13.533333333333333
5080.0	3_92.0	4.46880567268	7.5815058575	13.533333333333333
5090.0	3_92.0	3.93106731759	7.63448833303	13.533333333333333
5100.0	3_92.0	3.40743012484	7.71873524233	13.533333333333333
5110.0	3_92.0	2.89831502465	7.83424658539	13.533333333333333
5120.0	3_92.0	2.38919992447	7.94975792846	13.533333333333333
5130.0	3_92.0	1.91207552095	8.10035226207	13.533333333333333
5140.0	3_92.0	1.48335809264	8.30369041143	13.533333333333333
5150.0	3_92.0	1.05464066433	8.50678990099	13.533333333333333
5160.0	3_92.0	0.737259279018	8.70893475134	13.533333333333333
5170.0	3_92.0	0.467653473588	8.9101249625	13.533333333333333
5180.0	3_92.0	0.198047668158	9.11155383346	13.533333333333333
5190.0	3_92.0	-0.0717686023823	9.31298270442	13.533333333333333
10520.0	0_292.0	-3.16	2.26	13.5
10530.0	0_292.0	-2.29	2.58	13.5
7310.0	0_147.0	-3.31	7.24	13.4
7320.0	0_147.0	-2.3	7.09	13.4
7330.0	0_147.0	-1.15	6.87	13.4
7340.0	0_147.0	-0.08	6.85	13.4
7350.0	0_147.0	1.02	6.79	13.4
7360.0	0_147.0	2.13	6.69	13.4
7370.0	0_147.0	3.2	6.54	13.4
7380.0	0_147.0	4.16	6.39	13.4
7390.0	0_147.0	5.26	6.15	13.4
7400.0	0_147.0	6.47	5.95	13.4
7410.0	0_147.0	7.64	5.74	13.4
7420.0	0_147.0	8.65	5.49	13.4
7430.0	0_147.0	9.84	5.42	13.4
7440.0	0_147.0	10.97	5.54	13.4
7450.0	0_147.0	12.05	5.49	13.4
10360.0	0_277.0	13.75	6.05	13.333333333333334
10370.0	0_277.0	13.75	6.05	13.333333333333334
10380.0	0_277.0	13.75	6.05	13.333333333333334
10390.0	0_277.0	13.75	6.05	13.333333333333334
10400.0	0_277.0	13.75	6.05	13.333333333333334
10410.0	0_277.0	13.75	6.05	13.333333333333334
5520.0	4_102.0	15.2902902143	5.75170117309	13.307692307692308
5530.0	4_102.0	14.6852030241	5.69203622317	13.307692307692308
5540.0	4_102.0	14.0801158339	5.63237127324	13.307692307692308
5550.0	4_102.0	13.4676623649	5.56793312731	13.307692307692308
5560.0	4_102.0	12.8257437806	5.48440219742	13.307692307692308
5570.0	4_102.0	12.1897182193	5.39729137052	13.307692307692308
5580.0	4_102.0	11.5774752154	5.29609961544	13.307692307692308
5590.0	4_102.0	10.9652322115	5.19490786036	13.307692307692308
5600.0	4_102.0	10.3529892076	5.09347744548	13.307692307692308
5610.0	4_102.0	9.70896597214	5.03381249556	13.307692307692308
5620.0	4_102.0	9.06136482982	4.97892074162	13.307692307692308
5630.0	4_102.0	8.42365554765	4.95720269985	13.307692307692308
5640.0	4_102.0	7.80888696244	5.01376507238	13.307692307692308
5650.0	4_102.0	7.19411837722	5.07032744491	13.307692307692308
5660.0	4_102.0	6.579349792	5.12688981744	13.307692307692308
5670.0	4_102.0	5.97110562519	5.15505167381	13.307692307692308
5680.0	4_102.0	5.36980680699	5.15505167381	13.307692307692308
5690.0	4_102.0	4.76850798879	5.15505167381	13.307692307692308
5700.0	4_102.0	4.16720917059	5.15505167381	13.307692307692308
5710.0	4_102.0	3.55686035267	5.13404961144	13.307692307692308
5720.0	4_102.0	2.92546502379	5.06388363032	13.307692307692308
5730.0	4_102.0	2.29406969492	4.9937176492	13.307692307692308
5740.0	4_102.0	1.66267436604	4.92331300829	13.307692307692308
5750.0	4_102.0	1.08999880275	4.9163918741	13.307692307692308
5760.0	4_102.0	0.524058122968	4.9163918741	13.307692307692308
5770.0	4_102.0	-0.0420930219251	4.9163918741	13.307692307692308
4890.0	3_91.0	15.0297344086	3.39589029012	13.3
4900.0	3_91.0	14.4107565212	3.78896298025	13.3
4910.0	3_91.0	13.7987239824	4.12976917424	13.3
4920.0	3_91.0	13.1936367922	4.4180702123	13.3
4930.0	3_91.0	12.5858135556	4.69968877596	13.3
4940.0	3_91.0	11.9544182267	4.91997177109	13.3
4950.0	3_91.0	11.3230228979	5.14025476623	13.3
4960.0	3_91.0	10.7112008242	5.38750631873	13.3
4970.0	3_91.0	10.1187415406	5.6614877688	13.3
4980.0	3_91.0	9.52628225698	5.93546921887	13.3
4990.0	3_91.0	8.98370320437	6.19536974076	13.3
5000.0	3_91.0	8.45375205833	6.45169036565	13.3
5010.0	3_91.0	7.92485323784	6.69989655736	13.3
5020.0	3_91.0	7.40668813794	6.87435687095	13.3
5030.0	3_91.0	6.88873350315	7.04881718454	13.3
5040.0	3_91.0	6.31879398629	7.19010378597	13.3
5050.0	3_91.0	5.69686958734	7.29869399484	13.3
5060.0	3_91.0	5.09641262958	7.37458781115	13.3
5070.0	3_91.0	4.54604636791	7.37458781115	13.3
5080.0	3_91.0	3.99568010624	7.37458781115	13.3
5090.0	3_91.0	3.46888593685	7.39487389412	13.3
5100.0	3_91.0	2.95219409272	7.42375172989	13.3
5110.0	3_91.0	2.4357127137	7.45262956565	13.3
5120.0	3_91.0	1.95101156623	7.50895327838	13.3
5130.0	3_91.0	1.51450692887	7.60608781687	13.3
5140.0	3_91.0	1.0780022915	7.70346101515	13.3
5150.0	3_91.0	0.753465092459	7.87100019455	13.3
5160.0	3_91.0	0.476913938411	8.06884916851	13.3
5170.0	3_91.0	0.200152319254	8.26645948267	13.3
5180.0	3_91.0	-0.0763988347941	8.46430845664	13.3
2860.0	0_54.0	4.71	6.09	13.285714285714286
2870.0	0_54.0	5.93	6.0	13.285714285714286
2880.0	0_54.0	7.22	5.99	13.285714285714286
2890.0	0_54.0	8.42	6.07	13.285714285714286
2900.0	0_54.0	9.64	6.11	13.285714285714286
2910.0	0_54.0	10.84	6.25	13.285714285714286
2920.0	0_54.0	12.11	5.97	13.285714285714286
7460.0	0_155.0	-4.31	6.75	13.266666666666667
7470.0	0_155.0	-3.18	6.63	13.266666666666667
7480.0	0_155.0	-1.95	6.49	13.266666666666667
7490.0	0_155.0	-0.84	6.25	13.266666666666667
7500.0	0_155.0	0.54	6.11	13.266666666666667
7510.0	0_155.0	1.6	6.14	13.266666666666667
7520.0	0_155.0	2.76	6.17	13.266666666666667
7530.0	0_155.0	3.91	6.18	13.266666666666667
7540.0	0_155.0	5.12	6.3	13.266666666666667
7550.0	0_155.0	6.38	6.33	13.266666666666667
7560.0	0_155.0	7.61	6.31	13.266666666666667
7570.0	0_155.0	8.8	6.31	13.266666666666667
7580.0	0_155.0	9.89	6.22	13.266666666666667
7590.0	0_155.0	11.09	6.13	13.266666666666667
7600.0	0_155.0	12.86	5.39	13.266666666666667
4520.0	3_81.0	0.288968595516	3.9109181379	13.241379310344827
4530.0	3_81.0	0.801240672344	3.90280370471	13.241379310344827
4540.0	3_81.0	1.31330228406	3.89492793132	13.241379310344827
4550.0	3_81.0	1.81378831475	3.87893772474	13.241379310344827
4560.0	3_81.0	2.29659527623	3.85077586838	13.241379310344827
4570.0	3_81.0	2.77940223771	3.82285267181	13.241379310344827
4580.0	3_81.0	3.2622091992	3.79469081544	13.241379310344827
4590.0	3_81.0	3.76059057879	3.81354493962	13.241379310344827
4600.0	3_81.0	4.25918242349	3.8323990638	13.241379310344827
4610.0	3_81.0	4.75756380309	3.85125318798	13.241379310344827
4620.0	3_81.0	5.25363006647	3.86270885836	13.241379310344827
4630.0	3_81.0	5.73917307438	3.84433205378	13.241379310344827
4640.0	3_81.0	6.22492654739	3.82595524921	13.241379310344827
4650.0	3_81.0	6.71068002041	3.80757844463	13.241379310344827
4660.0	3_81.0	7.23052884119	3.79111091845	13.241379310344827
4670.0	3_81.0	7.83035440362	3.77917792846	13.241379310344827
4680.0	3_81.0	8.43017996605	3.76724493848	13.241379310344827
4690.0	3_81.0	9.03000552848	3.75531194849	13.241379310344827
4700.0	3_81.0	9.63025202114	3.7503000927	13.241379310344827
4710.0	3_81.0	10.2315508393	3.76175576308	13.241379310344827
4720.0	3_81.0	10.8328496575	3.77321143347	13.241379310344827
4730.0	3_81.0	11.4343589408	3.78442844406	13.241379310344827
4740.0	3_81.0	12.031658922	3.79922535164	13.241379310344827
4750.0	3_81.0	12.5927589042	3.84528669298	13.241379310344827
4760.0	3_81.0	13.1540693516	3.89134803433	13.241379310344827
4770.0	3_81.0	13.715379799	3.93740937567	13.241379310344827
4780.0	3_81.0	14.2764797812	3.98347071702	13.241379310344827
4790.0	3_81.0	14.8377902286	4.02953205836	13.241379310344827
4800.0	3_81.0	15.399100676	4.07559339971	13.241379310344827
0.0	4_7.0	7.32418581497	5.91876303289	13.214285714285714
10.0	4_7.0	7.93642881887	5.96935891043	13.214285714285714
20.0	4_7.0	8.54867182277	6.01995478797	13.214285714285714
30.0	4_7.0	9.16091482667	6.07055066551	13.214285714285714
40.0	4_7.0	9.76705434239	6.15264963661	13.214285714285714
50.0	4_7.0	10.3702473466	6.2481135565	13.214285714285714
60.0	4_7.0	10.9736508159	6.34357747638	13.214285714285714
70.0	4_7.0	11.6195682373	6.42973366408	13.214285714285714
80.0	4_7.0	12.2840065884	6.51159397538	13.214285714285714
90.0	4_7.0	12.9482344744	6.59369294648	13.214285714285714
100.0	4_7.0	13.6065693373	6.62686665864	13.214285714285714
110.0	4_7.0	14.2590111771	6.61087645206	13.214285714285714
120.0	4_7.0	14.911453017	6.59488624548	13.214285714285714
130.0	4_7.0	15.5638948568	6.5791346987	13.214285714285714
7630.0	0_157.0	0.12	1.45	13.153846153846153
7640.0	0_157.0	1.09	1.97	13.153846153846153
7650.0	0_157.0	2.04	2.34	13.153846153846153
7660.0	0_157.0	3.01	2.68	13.153846153846153
7670.0	0_157.0	4.12	2.91	13.153846153846153
7680.0	0_157.0	5.19	3.1	13.153846153846153
7690.0	0_157.0	6.3	3.48	13.153846153846153
7700.0	0_157.0	7.35	3.71	13.153846153846153
7710.0	0_157.0	8.37	4.04	13.153846153846153
7720.0	0_157.0	9.38	4.36	13.153846153846153
7730.0	0_157.0	10.42	4.56	13.153846153846153
7740.0	0_157.0	11.51	4.71	13.153846153846153
7750.0	0_157.0	12.6	4.93	13.153846153846153
8370.0	0_177.0	-1.24	7.06	13.142857142857142
8380.0	0_177.0	-0.11	7.14	13.142857142857142
8390.0	0_177.0	0.92	7.19	13.142857142857142
8400.0	0_177.0	2.06	7.24	13.142857142857142
8410.0	0_177.0	3.08	7.36	13.142857142857142
8420.0	0_177.0	4.15	7.47	13.142857142857142
8430.0	0_177.0	5.17	7.41	13.142857142857142
