frame	global_ped_id	x	y	fraction_time_in_group
2260.0	5_177.0	8.31905438817	6.24166974191	0.9954954954954955
2270.0	5_177.0	8.31189857444	6.2493068555	0.9954954954954955
2280.0	5_177.0	8.30474276071	6.25670530929	0.9954954954954955
2290.0	5_177.0	8.29758694699	6.26434242288	0.9954954954954955
2300.0	5_177.0	8.29043113326	6.27197953647	0.9954954954954955
2310.0	5_177.0	8.28327531953	6.27937799026	0.9954954954954955
2320.0	5_177.0	8.2761195058	6.28701510385	0.9954954954954955
2330.0	5_177.0	8.26896369208	6.29441355764	0.9954954954954955
2340.0	5_177.0	8.26180787835	6.30205067123	0.9954954954954955
2350.0	5_177.0	8.25465206462	6.30968778482	0.9954954954954955
2360.0	5_177.0	8.2474962509	6.31708623862	0.9954954954954955
2370.0	5_177.0	8.24034043717	6.32472335221	0.9954954954954955
2380.0	5_177.0	8.23318462344	6.3323604658	0.9954954954954955
2390.0	5_177.0	8.22602880971	6.33975891959	0.9954954954954955
2400.0	5_177.0	8.21887299599	6.34739603318	0.9954954954954955
2410.0	5_177.0	8.21171718226	6.35479448697	0.9954954954954955
2420.0	5_177.0	8.20435090342	6.36243160056	0.9954954954954955
2430.0	5_177.0	8.1971950897	6.37006871415	0.9954954954954955
2440.0	5_177.0	8.19003927597	6.37746716794	0.9954954954954955
2450.0	5_177.0	8.18288346224	6.38510428153	0.9954954954954955
2460.0	5_177.0	8.17572764851	6.39274139512	0.9954954954954955
2470.0	5_177.0	8.16857183479	6.40013984892	0.9954954954954955
2480.0	5_177.0	8.16141602106	6.40777696251	0.9954954954954955
2490.0	5_177.0	8.15426020733	6.4154140761	0.9954954954954955
2500.0	5_177.0	8.1471043936	6.42281252989	0.9954954954954955
2510.0	5_177.0	8.13994857988	6.43044964348	0.9954954954954955
2520.0	5_177.0	8.13279276615	6.43784809727	0.9954954954954955
2530.0	5_177.0	8.12563695242	6.44548521086	0.9954954954954955
2540.0	5_177.0	8.1184811387	6.45312232445	0.9954954954954955
2550.0	5_177.0	8.11132532497	6.46052077824	0.9954954954954955
2560.0	5_177.0	8.10416951124	6.46815789183	0.9954954954954955
2570.0	5_177.0	8.09701369751	6.47579500542	0.9954954954954955
2580.0	5_177.0	8.08964741868	6.48319345922	0.9954954954954955
2590.0	5_177.0	8.08249160495	6.49083057281	0.9954954954954955
2600.0	5_177.0	8.0704950937	6.51302593418	0.9954954954954955
2610.0	5_177.0	8.05786718712	6.53689191415	0.9954954954954955
2620.0	5_177.0	8.04523928055	6.56075789412	0.9954954954954955
2630.0	5_177.0	8.03261137397	6.58462387409	0.9954954954954955
2640.0	5_177.0	8.01998346739	6.60848985407	0.9954954954954955
2650.0	5_177.0	8.00735556081	6.63235583404	0.9954954954954955
2660.0	5_177.0	7.99472765424	6.65622181401	0.9954954954954955
2670.0	5_177.0	7.98209974766	6.68008779398	0.9954954954954955
2680.0	5_177.0	7.96947184108	6.70395377395	0.9954954954954955
2690.0	5_177.0	7.9568439345	6.72781975392	0.9954954954954955
2700.0	5_177.0	7.94421602793	6.75168573389	0.9954954954954955
2710.0	5_177.0	7.93158812135	6.77555171386	0.9954954954954955
2720.0	5_177.0	7.91896021477	6.79941769384	0.9954954954954955
2730.0	5_177.0	7.90633230819	6.82328367381	0.9954954954954955
2740.0	5_177.0	7.89370440162	6.84714965378	0.9954954954954955
2750.0	5_177.0	7.8431927753	6.95263728525	0.9954954954954955
2760.0	5_177.0	7.7884718468	7.06719398911	0.9954954954954955
2770.0	5_177.0	7.7337509183	7.18175069298	0.9954954954954955
2780.0	5_177.0	7.6790299898	7.29630739684	0.9954954954954955
2790.0	5_177.0	7.62430906129	7.4108641007	0.9954954954954955
2800.0	5_177.0	7.5937916204	7.47148368983	0.9954954954954955
2810.0	5_177.0	7.56579976082	7.52613678396	0.9954954954954955
2820.0	5_177.0	7.53801836635	7.5807898781	0.9954954954954955
2830.0	5_177.0	7.51002650677	7.63544297223	0.9954954954954955
2840.0	5_177.0	7.4822451123	7.69009606637	0.9954954954954955
2850.0	5_177.0	7.45425325272	7.7447491605	0.9954954954954955
2860.0	5_177.0	7.42647185825	7.79940225464	0.9954954954954955
2870.0	5_177.0	7.39847999867	7.85381668897	0.9954954954954955
2880.0	5_177.0	7.35912302317	7.93257442288	0.9954954954954955
2890.0	5_177.0	7.3117683735	8.02708370356	0.9954954954954955
2900.0	5_177.0	7.26462418894	8.12183164405	0.9954954954954955
2910.0	5_177.0	7.21748000439	8.21657958453	0.9954954954954955
2920.0	5_177.0	7.17033581983	8.31108886522	0.9954954954954955
2930.0	5_177.0	7.12319163528	8.40583680571	0.9954954954954955
2940.0	5_177.0	7.04258349829	8.48340124061	0.9954954954954955
2950.0	5_177.0	6.95334629181	8.55690845893	0.9954954954954955
2960.0	5_177.0	6.86431955044	8.63041567724	0.9954954954954955
2970.0	5_177.0	6.77529280906	8.70368423575	0.9954954954954955
2980.0	5_177.0	6.68626606769	8.77719145406	0.9954954954954955
2990.0	5_177.0	6.63638583671	8.81704764061	0.9954954954954955
3000.0	5_177.0	6.61281374443	8.83446980599	0.9954954954954955
3010.0	5_177.0	6.58903118705	8.85165331157	0.9954954954954955
3020.0	5_177.0	6.56545909477	8.86907547695	0.9954954954954955
3030.0	5_177.0	6.54167653738	8.88649764233	0.9954954954954955
3040.0	5_177.0	6.5181044451	8.90391980771	0.9954954954954955
3050.0	5_177.0	6.49432188771	8.92134197309	0.9954954954954955
3060.0	5_177.0	6.47053933033	8.93876413847	0.9954954954954955
3070.0	5_177.0	6.44696723805	8.95594764405	0.9954954954954955
3080.0	5_177.0	6.42318468066	8.97336980943	0.9954954954954955
3090.0	5_177.0	6.39961258838	8.99079197481	0.9954954954954955
3100.0	5_177.0	6.375830031	9.00821414018	0.9954954954954955
3110.0	5_177.0	6.35204747361	9.02563630556	0.9954954954954955
3120.0	5_177.0	6.32847538133	9.04305847094	0.9954954954954955
3130.0	5_177.0	6.30469282394	9.06048063632	0.9954954954954955
3140.0	5_177.0	6.21398236169	9.12205486465	0.9954954954954955
3150.0	5_177.0	6.05613352947	9.22825847552	0.9954954954954955
3160.0	5_177.0	5.89828469726	9.33422342659	0.9954954954954955
3170.0	5_177.0	5.74043586504	9.44042703747	0.9954954954954955
3180.0	5_177.0	5.61373586904	9.51369559598	0.9954954954954955
3190.0	5_177.0	5.49061377991	9.58362291729	0.9954954954954955
3200.0	5_177.0	5.36728122567	9.65355023861	0.9954954954954955
3210.0	5_177.0	5.24415913654	9.72323890013	0.9954954954954955
3220.0	5_177.0	5.14734518611	9.74901415849	0.9954954954954955
3230.0	5_177.0	5.05726611919	9.76357240628	0.9954954954954955
3240.0	5_177.0	4.96697658716	9.77813065406	0.9954954954954955
3250.0	5_177.0	4.87668705513	9.79292756164	0.9954954954954955
3260.0	5_177.0	4.78660798821	9.80748580942	0.9954954954954955
3270.0	5_177.0	4.73546496657	9.90438168811	0.9954954954954955
3280.0	5_177.0	4.68874171224	10.0103466392	0.9954954954954955
3290.0	5_177.0	4.6420184579	10.1165502501	0.9954954954954955
3300.0	5_177.0	4.58266729699	10.2208445825	0.9954954954954955
3310.0	5_177.0	4.49448241605	10.3208430386	0.9954954954954955
3320.0	5_177.0	4.40608707001	10.4210801545	0.9954954954954955
3330.0	5_177.0	4.31390335199	10.524181188	0.9954954954954955
3340.0	5_177.0	4.20593475076	10.6404085104	0.9954954954954955
3350.0	5_177.0	4.09775568441	10.7563971731	0.9954954954954955
3360.0	5_177.0	3.98978708317	10.8726244955	0.9954954954954955
3370.0	5_177.0	3.90223359757	10.9929090346	0.9954954954954955
3380.0	5_177.0	3.83530569271	11.1177281099	0.9954954954954955
3390.0	5_177.0	3.76837778785	11.2425471851	0.9954954954954955
3400.0	5_177.0	3.70123941787	11.3673662604	0.9954954954954955
3410.0	5_177.0	3.63599523389	11.488128119	0.9954954954954955
3420.0	5_177.0	3.58611500291	11.5730910077	0.9954954954954955
3430.0	5_177.0	3.53623477193	11.6578152366	0.9954954954954955
3440.0	5_177.0	3.48614407584	11.7427781253	0.9954954954954955
3450.0	5_177.0	3.43626384486	11.827741014	0.9954954954954955
3460.0	5_177.0	3.38638361387	11.9127039027	0.9954954954954955
3470.0	5_177.0	3.3343987318	12.0036332864	0.9954954954954955
3480.0	5_177.0	3.27504757088	12.1177126707	0.9954954954954955
3490.0	5_177.0	3.21548594486	12.2317920549	0.9954954954954955
3500.0	5_177.0	3.15613478394	12.3458714392	0.9954954954954955
3510.0	5_177.0	3.09657315792	12.4601894832	0.9954954954954955
3520.0	5_177.0	3.03553827613	12.5740302077	0.9954954954954955
3530.0	5_177.0	2.97324060368	12.688109592	0.9954954954954955
3540.0	5_177.0	2.91115339634	12.8019503164	0.9954954954954955
3550.0	5_177.0	2.84885572389	12.9157910409	0.9954954954954955
3560.0	5_177.0	2.79118828385	13.0196080538	0.9954954954954955
3570.0	5_177.0	2.75162084324	13.0826142409	0.9954954954954955
3580.0	5_177.0	2.71184293752	13.145620428	0.9954954954954955
3590.0	5_177.0	2.67206503181	13.2086266151	0.9954954954954955
3600.0	5_177.0	2.6324975912	13.2716328023	0.9954954954954955
3610.0	5_177.0	2.59271968548	13.3348776492	0.9954954954954955
3620.0	5_177.0	2.56157084925	13.3957358981	0.9954954954954955
3630.0	5_177.0	2.53168480369	13.4563554872	0.9954954954954955
3640.0	5_177.0	2.50158829301	13.5169750764	0.9954954954954955
3650.0	5_177.0	2.47149178233	13.5773560057	0.9954954954954955
3660.0	5_177.0	2.44139527166	13.6379755948	0.9954954954954955
3670.0	5_177.0	2.41129876098	13.698595184	0.9954954954954955
1280.0	5_108.0	0.0631395328877	3.7469588555	0.99375
1290.0	5_108.0	0.507431379307	4.02547484177	0.99375
1300.0	5_108.0	0.953406946604	4.30303618883	0.99375
1310.0	5_108.0	1.4059069323	4.5774949585	0.99375
1320.0	5_108.0	1.85882784821	4.81710939742	0.99375
1330.0	5_108.0	2.31280108967	4.9175851731	0.99375
1340.0	5_108.0	2.76088130807	5.01328775278	0.99375
1350.0	5_108.0	3.19401850368	5.09753466208	0.99375
1360.0	5_108.0	3.64399290806	5.17199651959	0.99375
1370.0	5_108.0	4.10512196325	5.24025322231	0.99375
1380.0	5_108.0	4.5108986946	5.34263827639	0.99375
1390.0	5_108.0	4.86174403235	5.47891302202	0.99375
1400.0	5_108.0	5.2214289047	5.61709704606	0.99375
1410.0	5_108.0	5.59458354407	5.75814498769	0.99375
1420.0	5_108.0	5.97026376475	5.90086354792	0.99375
1430.0	5_108.0	6.35604631069	6.05002592274	0.99375
1440.0	5_108.0	6.74182885663	6.19918829756	0.99375
1450.0	5_108.0	7.18380558685	6.29274293904	0.99375
1460.0	5_108.0	7.63988347941	6.37221665235	0.99375
1470.0	5_108.0	7.89244161096	6.44381459226	0.99375
1480.0	5_108.0	8.14499974251	6.51541253218	0.99375
1490.0	5_108.0	8.16183695128	6.42949500428	0.99375
1500.0	5_108.0	8.17867416005	6.34357747638	0.99375
1510.0	5_108.0	8.16730904413	6.22591819512	0.99375
1520.0	5_108.0	8.12795206863	6.0767558203	0.99375
1530.0	5_108.0	8.10837881343	6.06458417052	0.99375
1540.0	5_108.0	8.09112067444	6.06744808812	0.99375
1550.0	5_108.0	8.07386253545	6.07055066551	0.99375
1560.0	5_108.0	8.05660439647	6.07341458311	0.99375
1570.0	5_108.0	8.03934625748	6.0762785007	0.99375
1580.0	5_108.0	8.02208811849	6.0793810781	0.99375
1590.0	5_108.0	8.0048299795	6.0822449957	0.99375
1600.0	5_108.0	7.98757184051	6.08510891329	0.99375
1610.0	5_108.0	7.97031370152	6.08797283089	0.99375
1620.0	5_108.0	7.95326602764	6.09107540829	0.99375
1630.0	5_108.0	7.93600788865	6.09393932588	0.99375
1640.0	5_108.0	7.91874974966	6.09680324348	0.99375
1650.0	5_108.0	7.90149161067	6.09990582088	0.99375
1660.0	5_108.0	7.88423347168	6.10276973847	0.99375
1670.0	5_108.0	7.86697533269	6.10563365607	0.99375
1680.0	5_108.0	7.8497171937	6.10849757367	0.99375
1690.0	5_108.0	7.83245905471	6.11160015106	0.99375
1700.0	5_108.0	7.81520091572	6.11446406866	0.99375
1710.0	5_108.0	7.79794277674	6.11732798626	0.99375
1720.0	5_108.0	7.78068463775	6.12043056365	0.99375
1730.0	5_108.0	7.76342649876	6.12329448125	0.99375
1740.0	5_108.0	7.74616835977	6.12615839884	0.99375
1750.0	5_108.0	7.72891022078	6.12926097624	0.99375
1760.0	5_108.0	7.71165208179	6.13212489384	0.99375
1770.0	5_108.0	7.70702184938	6.13379551244	0.99375
1780.0	5_108.0	7.71501952354	6.13451149183	0.99375
1790.0	5_108.0	7.72301719771	6.13498881143	0.99375
1800.0	5_108.0	7.73101487187	6.13570479083	0.99375
1810.0	5_108.0	7.73901254604	6.13618211043	0.99375
1820.0	5_108.0	7.74701022021	6.13689808983	0.99375
1830.0	5_108.0	7.75500789437	6.13737540943	0.99375
1840.0	5_108.0	7.76300556854	6.13809138883	0.99375
1850.0	5_108.0	7.7710032427	6.13880736823	0.99375
1860.0	5_108.0	7.77900091687	6.13928468783	0.99375
1870.0	5_108.0	7.78699859103	6.14000066723	0.99375
1880.0	5_108.0	7.7949962652	6.14047798683	0.99375
1890.0	5_108.0	7.80299393937	6.14119396623	0.99375
1900.0	5_108.0	7.81099161353	6.14167128583	0.99375
1910.0	5_108.0	7.8189892877	6.14238726523	0.99375
1920.0	5_108.0	7.82698696186	6.14286458482	0.99375
1930.0	5_108.0	7.83498463603	6.14358056422	0.99375
1940.0	5_108.0	7.8429823102	6.14405788382	0.99375
1950.0	5_108.0	7.85097998436	6.14477386322	0.99375
1960.0	5_108.0	7.85897765853	6.14525118282	0.99375
1970.0	5_108.0	7.86676486758	6.14596716222	0.99375
1980.0	5_108.0	7.87476254175	6.14644448182	0.99375
1990.0	5_108.0	7.88276021591	6.14716046122	0.99375
2000.0	5_108.0	7.89075789008	6.14763778082	0.99375
2010.0	5_108.0	7.89875556425	6.14835376022	0.99375
2020.0	5_108.0	7.90675323841	6.14906973962	0.99375
2030.0	5_108.0	7.91475091258	6.14954705922	0.99375
2040.0	5_108.0	7.92274858674	6.15026303862	0.99375
2050.0	5_108.0	7.93074626091	6.15074035822	0.99375
2060.0	5_108.0	7.93874393507	6.15145633761	0.99375
2070.0	5_108.0	7.94674160924	6.15193365721	0.99375
2080.0	5_108.0	7.95473928341	6.15264963661	0.99375
2090.0	5_108.0	7.96273695757	6.15312695621	0.99375
2100.0	5_108.0	7.97073463174	6.15384293561	0.99375
2110.0	5_108.0	7.9787323059	6.15432025521	0.99375
2120.0	5_108.0	7.98672998007	6.15503623461	0.99375
2130.0	5_108.0	7.99472765424	6.15551355421	0.99375
2140.0	5_108.0	8.0027253284	6.15622953361	0.99375
2150.0	5_108.0	8.01072300257	6.15670685321	0.99375
2160.0	5_108.0	8.01872067673	6.15742283261	0.99375
2170.0	5_108.0	8.02208811849	6.13188623404	0.99375
2180.0	5_108.0	8.02566602535	6.10658829527	0.99375
2190.0	5_108.0	8.0290334671	6.0810516967	0.99375
2200.0	5_108.0	8.03261137397	6.05575375793	0.99375
2210.0	5_108.0	8.03597881572	6.03021715936	0.99375
2220.0	5_108.0	8.03934625748	6.00491922059	0.99375
2230.0	5_108.0	8.04292416434	5.97938262202	0.99375
2240.0	5_108.0	8.04629160609	5.95408468325	0.99375
2250.0	5_108.0	8.04986951296	5.92854808468	0.99375
2260.0	5_108.0	8.05323695471	5.90301148611	0.99375
2270.0	5_108.0	8.05660439647	5.87771354734	0.99375
2280.0	5_108.0	8.06018230333	5.85217694877	0.99375
2290.0	5_108.0	8.0574462569	5.84692643318	0.99375
2300.0	5_108.0	8.0530264896	5.84644911358	0.99375
2310.0	5_108.0	8.0486067223	5.84597179398	0.99375
2320.0	5_108.0	8.04439742011	5.84549447438	0.99375
2330.0	5_108.0	8.0399776528	5.84525581458	0.99375
2340.0	5_108.0	8.03576835061	5.84477849498	0.99375
2350.0	5_108.0	8.03134858331	5.84430117538	0.99375
2360.0	5_108.0	8.02713928112	5.84406251558	0.99375
2370.0	5_108.0	8.02271951382	5.84358519598	0.99375
2380.0	5_108.0	8.01851021162	5.84310787638	0.99375
2390.0	5_108.0	8.01409044432	5.84286921658	0.99375
2400.0	5_108.0	8.00988114213	5.84239189699	0.99375
2410.0	5_108.0	8.00546137483	5.84191457739	0.99375
2420.0	5_108.0	8.00104160752	5.84143725779	0.99375
2430.0	5_108.0	7.99683230533	5.84119859799	0.99375
2440.0	5_108.0	7.99241253803	5.84072127839	0.99375
2450.0	5_108.0	7.98820323584	5.84024395879	0.99375
2460.0	5_108.0	7.98378346853	5.84000529899	0.99375
2470.0	5_108.0	7.97957416634	5.83952797939	0.99375
2480.0	5_108.0	7.97515439904	5.83905065979	0.99375
2490.0	5_108.0	7.97094509685	5.83857334019	0.99375
2500.0	5_108.0	7.96652532955	5.83833468039	0.99375
2510.0	5_108.0	7.96231602735	5.83785736079	0.99375
2520.0	5_108.0	7.95789626005	5.83738004119	0.99375
2530.0	5_108.0	7.95347649275	5.83714138139	0.99375
2540.0	5_108.0	7.94926719056	5.83666406179	0.99375
2550.0	5_108.0	7.94484742325	5.83618674219	0.99375
2560.0	5_108.0	7.94063812106	5.83570942259	0.99375
2570.0	5_108.0	7.93621835376	5.83547076279	0.99375
2580.0	5_108.0	7.93200905157	5.83499344319	0.99375
2590.0	5_108.0	7.92758928426	5.83451612359	0.99375
2600.0	5_108.0	7.92337998207	5.83427746379	0.99375
2610.0	5_108.0	7.91896021477	5.8338001442	0.99375
2620.0	5_108.0	7.91454044747	5.8333228246	0.99375
2630.0	5_108.0	7.91033114528	5.832845505	0.99375
2640.0	5_108.0	7.90591137797	5.8326068452	0.99375
2650.0	5_108.0	7.90170207578	5.8321295256	0.99375
2660.0	5_108.0	7.89728230848	5.831652206	0.99375
2670.0	5_108.0	7.89307300629	5.8314135462	0.99375
2680.0	5_108.0	7.88865323898	5.8309362266	0.99375
2690.0	5_108.0	7.88444393679	5.830458907	0.99375
2700.0	5_108.0	7.88002416949	5.8299815874	0.99375
2710.0	5_108.0	7.8758148673	5.8297429276	0.99375
2720.0	5_108.0	7.87139509999	5.829265608	0.99375
2730.0	5_108.0	7.86697533269	5.8287882884	0.99375
2740.0	5_108.0	7.8627660305	5.8285496286	0.99375
2750.0	5_108.0	7.8583462632	5.828072309	0.99375
2760.0	5_108.0	7.85413696101	5.8275949894	0.99375
2770.0	5_108.0	7.8497171937	5.8271176698	0.99375
2780.0	5_108.0	7.84550789151	5.82687901	0.99375
2790.0	5_108.0	7.84108812421	5.8264016904	0.99375
2800.0	5_108.0	7.83687882202	5.82592437081	0.99375
2810.0	5_108.0	7.83245905471	5.82568571101	0.99375
2820.0	5_108.0	7.82824975252	5.82520839141	0.99375
2830.0	5_108.0	7.82382998522	5.82473107181	0.99375
2840.0	5_108.0	7.81941021792	5.82425375221	0.99375
2850.0	5_108.0	7.81520091572	5.82401509241	0.99375
2860.0	5_108.0	7.81078114842	5.82353777281	0.99375
2870.0	5_108.0	7.80657184623	5.82306045321	0.99375
3920.0	3_70.0	14.8994565057	5.0786805379	0.9931389365351629
3930.0	3_70.0	14.3173100125	5.12641249784	0.9931389365351629
3940.0	3_70.0	13.7349530542	5.17414445779	0.9931389365351629
3950.0	3_70.0	13.1467030728	5.26435786208	0.9931389365351629
3960.0	3_70.0	12.5491926265	5.41829343289	0.9931389365351629
3970.0	3_70.0	11.9516821803	5.57222900371	0.9931389365351629
3980.0	3_70.0	11.3625903385	5.69275220256	0.9931389365351629
3990.0	3_70.0	10.7930717518	5.73475632731	0.9931389365351629
4000.0	3_70.0	10.2235531652	5.77699911186	0.9931389365351629
4010.0	3_70.0	9.65424504363	5.81900323661	0.9931389365351629
4020.0	3_70.0	9.12366250227	5.78034034906	0.9931389365351629
4030.0	3_70.0	8.5974997282	5.73260838912	0.9931389365351629
4040.0	3_70.0	8.07133695414	5.68487642917	0.9931389365351629
4050.0	3_70.0	7.58768813222	5.68010323318	0.9931389365351629
4060.0	3_70.0	7.10866954271	5.68010323318	0.9931389365351629
4070.0	3_70.0	6.6296509532	5.68010323318	0.9931389365351629
4080.0	3_70.0	6.36467538019	5.75957694648	0.9931389365351629
4090.0	3_70.0	6.09948934206	5.83928931959	0.9931389365351629
4100.0	3_70.0	5.95090097466	5.90086354792	0.9931389365351629
4110.0	3_70.0	6.07360213357	5.92067231129	0.9931389365351629
4120.0	3_70.0	6.19651375759	5.94071973447	0.9931389365351629
4130.0	3_70.0	6.21271957104	5.99179293161	0.9931389365351629
4140.0	3_70.0	6.21713933834	6.04644602574	0.9931389365351629
4150.0	3_70.0	6.22134864053	6.10133777967	0.9931389365351629
4160.0	3_70.0	6.22576840783	6.15599087381	0.9931389365351629
4170.0	3_70.0	6.22997771003	6.20515479255	0.9931389365351629
4180.0	3_70.0	6.23124050068	6.20420015335	0.9931389365351629
4190.0	3_70.0	6.23250329134	6.20324551415	0.9931389365351629
4200.0	3_70.0	6.23397654711	6.20229087495	0.9931389365351629
4210.0	3_70.0	6.23523933777	6.20133623575	0.9931389365351629
4220.0	3_70.0	6.23671259353	6.20038159656	0.9931389365351629
4230.0	3_70.0	6.23797538419	6.19942695736	0.9931389365351629
4240.0	3_70.0	6.23944863996	6.19871097796	0.9931389365351629
4250.0	3_70.0	6.24071143062	6.19775633876	0.9931389365351629
4260.0	3_70.0	6.24197422127	6.19680169956	0.9931389365351629
4270.0	3_70.0	6.24344747704	6.19584706036	0.9931389365351629
4280.0	3_70.0	6.2447102677	6.19489242116	0.9931389365351629
4290.0	3_70.0	6.24618352347	6.19393778196	0.9931389365351629
4300.0	3_70.0	6.24744631412	6.19322180256	0.9931389365351629
4310.0	3_70.0	6.24891956989	6.19226716337	0.9931389365351629
4320.0	3_70.0	6.25018236055	6.19131252417	0.9931389365351629
4330.0	3_70.0	6.25144515121	6.19035788497	0.9931389365351629
4340.0	3_70.0	6.25291840697	6.18940324577	0.9931389365351629
4350.0	3_70.0	6.25418119763	6.18844860657	0.9931389365351629
4360.0	3_70.0	6.2556544534	6.18749396737	0.9931389365351629
4370.0	3_70.0	6.25691724406	6.18677798797	0.9931389365351629
4380.0	3_70.0	6.25839049982	6.18582334877	0.9931389365351629
